OBJECTID,PATH_TYPE,STATUS,SURFACE,LENGTH_M
7031,Walkway,Active,Concrete,55.860879
7032,Multi Use,Active,Asphalt,576.094293
7033,Sidewalk,Active,Concrete,138.738941
7034,Community Trail,Active,Asphalt,255.388094
7035,Sidewalk,Active,Concrete,5.523355
7036,Sidewalk,Active,Concrete,104.26422
7037,Community Trail,Active,Stonedust,328.408941
7038,Sidewalk,Active,Concrete,117.112711
7039,Sidewalk,Active,Concrete,133.574695
7040,Sidewalk,Active,Concrete,87.566073
7041,Walkway,Active,,44.134873
7042,Sidewalk,Active,Concrete,70.431329
7043,Sidewalk,Active,Concrete,50.265086
7044,Sidewalk,Active,Concrete,52.674489
7045,Sidewalk,Active,Concrete,41.131326
7046,Sidewalk,Active,Concrete,81.763124
7047,Sidewalk,Active,Concrete,69.634742
7048,Community Trail,Active,,69.400456
7049,Sidewalk,Active,Concrete,309.73132
7050,Sidewalk,Active,Concrete,78.075868
7051,Community Trail,Active,,26.52118
7052,Sidewalk,Active,Concrete,69.114558
7053,Sidewalk,Active,Concrete,246.565858
7054,Community Trail,Active,Asphalt,243.304242
7055,Sidewalk,Active,Concrete,427.960679
7056,Sidewalk,Active,Concrete,36.311003
7057,Sidewalk,Active,Concrete,69.040361
7058,Sidewalk,Active,Concrete,76.463101
7059,Sidewalk,Active,Concrete,140.567205
7060,Sidewalk,Active,Concrete,14.488921
7061,Community Trail,Active,,300.592671
7062,Sidewalk,Active,Concrete,145.763502
7063,Walkway,Active,,49.614628
7064,Sidewalk,Active,Concrete,82.942118
7065,Sidewalk,Active,Concrete,81.25695
7066,Community Trail,Active,Mulch,40.746714
7067,Walkway,Active,,95.184099
7068,Multi Use,Active,,322.45538
7069,Sidewalk,Active,Concrete,81.389427
7070,Sidewalk,Active,Concrete,78.186343
7071,Sidewalk,Active,Concrete,133.875108
7072,Sidewalk,Active,Concrete,37.533459
7073,Sidewalk,Active,Concrete,73.06694
7074,Sidewalk,Active,Concrete,10.203272
7075,Sidewalk,Active,Concrete,70.873712
7076,Sidewalk,Active,Concrete,31.392081
7077,Sidewalk,Active,Concrete,15.313605
7078,Community Trail,Active,Asphalt,45.948617
7079,Sidewalk,Active,Concrete,71.727701
7080,Sidewalk,Active,Concrete,34.915523
7081,Sidewalk,Active,Concrete,57.625797
7082,Sidewalk,Active,Concrete,78.389674
7083,Sidewalk,Active,Concrete,109.084281
7084,Sidewalk,Active,Concrete,73.439029
7085,Sidewalk,Active,Concrete,238.332327
7086,Sidewalk,Active,Concrete,44.317671
7087,Sidewalk,Active,Concrete,44.604278
7088,Sidewalk,Active,Concrete,40.754392
7089,Sidewalk,Active,Concrete,53.215939
7090,Sidewalk,Active,Concrete,211.091391
7091,Sidewalk,Active,Concrete,167.502219
7092,Community Trail,Active,Varies,323.216185
7093,Sidewalk,Active,Concrete,24.944584
7094,Sidewalk,Active,Concrete,124.751842
7095,Sidewalk,Active,Concrete,76.688054
7096,Community Trail,Active,,422.717188
7097,Sidewalk,Active,Concrete,81.198825
7098,Community Trail,Active,,42.073847
7099,Walkway,Active,Asphalt,27.743587
7100,Sidewalk,Active,Concrete,91.333625
7101,Community Trail,Active,,432.268258
7102,Sidewalk,Active,Concrete,33.523347
7103,Sidewalk,Active,Concrete,104.18214
7104,Sidewalk,Active,Concrete,62.014528
7105,Sidewalk,Active,Concrete,104.374597
7106,Community Trail,Active,Asphalt,40.242532
7107,Sidewalk,Active,Concrete,234.232894
7108,Sidewalk,Active,Concrete,169.298692
7109,Sidewalk,Active,Concrete,54.078029
7110,Walkway,Active,Asphalt,46.291123
7111,Sidewalk,Active,Concrete,120.09433
7112,Sidewalk,Active,Concrete,355.411714
7113,Walkway,Active,,45.697397
7114,Community Trail,Active,,15.549294
7115,Sidewalk,Active,Concrete,69.707038
7116,Sidewalk,Active,Concrete,63.733737
7117,Community Trail,Active,,94.166574
7118,Sidewalk,Active,Concrete,17.24482
7119,Sidewalk,Active,Concrete,110.104089
7120,Community Trail,Active,Asphalt,87.178022
7121,Walkway,Active,Asphalt,53.777868
7122,Sidewalk,Active,Concrete,127.272245
7123,Community Trail,Active,,134.476528
7124,Sidewalk,Active,Concrete,174.757453
7125,Sidewalk,Active,Concrete,96.812843
7126,Sidewalk,Active,Concrete,47.731923
7127,Sidewalk,Active,Concrete,126.558052
7128,Walkway,Active,,84.801322
7129,Walkway,Active,,40.135081
7130,Sidewalk,Active,Concrete,41.211716
7131,Sidewalk,Active,Concrete,50.2355
7132,Sidewalk,Active,Concrete,47.306641
7133,Sidewalk,Active,Concrete,152.297817
7134,Sidewalk,Active,Concrete,84.253857
7135,Community Trail,Active,Asphalt,107.003612
7136,Sidewalk,Active,Concrete,30.826115
7137,Sidewalk,Active,Concrete,18.837486
7138,Sidewalk,Active,Concrete,150.185464
7139,Sidewalk,Active,Concrete,47.208543
7140,Sidewalk,Active,Concrete,131.399593
7141,Sidewalk,Active,Concrete,101.927197
7142,Sidewalk,Active,Concrete,44.852495
7143,Sidewalk,Active,Concrete,124.808637
7144,Sidewalk,Active,Concrete,217.545991
7145,Sidewalk,Active,Concrete,276.335689
7146,Sidewalk,Active,Concrete,91.361022
7147,Sidewalk,Active,Concrete,15.080167
7148,Sidewalk,Active,Concrete,139.196435
7149,Sidewalk,Active,Concrete,29.924009
7150,Walkway,Active,Asphalt,44.425573
7151,Sidewalk,Active,Concrete,104.112819
7152,Sidewalk,Active,Concrete,74.263922
7153,Walkway,Active,,133.0725
7154,Sidewalk,Active,Concrete,28.267354
7155,Sidewalk,Active,Concrete,137.33849
7156,Sidewalk,Active,Concrete,144.482031
7157,Multi Use,Active,Asphalt,536.191147
7158,Sidewalk,Active,Concrete,36.359482
7159,Sidewalk,Active,Concrete,72.473745
7160,Multi Use,Active,Asphalt,330.790929
7161,Sidewalk,Active,Concrete,83.87733
7162,Sidewalk,Active,Concrete,18.667312
7163,Sidewalk,Active,Concrete,60.807968
7164,Sidewalk,Active,Concrete,38.731564
7165,Sidewalk,Active,Concrete,79.279924
7166,Community Trail,Active,Stonedust,189.44696
7167,Community Trail,Active,,474.99867
7168,Community Trail,Active,,116.50084
7169,Sidewalk,Active,Concrete,162.458032
7170,Sidewalk,Active,Concrete,154.50838
7171,Sidewalk,Active,Concrete,166.199637
7172,Sidewalk,Active,Concrete,101.062854
7173,Walkway,Active,,58.069249
7174,Sidewalk,Active,Concrete,129.13183
7175,Community Trail,Active,,57.733594
7176,Sidewalk,Active,Concrete,465.888548
7177,Sidewalk,Active,Concrete,85.327164
7178,Sidewalk,Active,Concrete,116.334994
7179,Sidewalk,Active,Concrete,92.69368
7180,Community Trail,Active,,28.816539
7181,Sidewalk,Active,Concrete,95.3359
7182,Sidewalk,Active,Concrete,62.789579
7183,Sidewalk,Active,Concrete,187.107549
7184,Sidewalk,Active,Concrete,39.998573
7185,Sidewalk,Active,Concrete,148.049706
7186,Sidewalk,Active,Concrete,37.841591
7187,Sidewalk,Active,Concrete,84.346269
7188,Sidewalk,Active,Concrete,376.028586
7189,Sidewalk,Active,Concrete,55.496403
7190,Sidewalk,Active,Concrete,106.065805
7191,Community Trail,Active,Asphalt,51.050781
7192,Community Trail,Active,Stonedust,67.834716
7193,Sidewalk,Active,Concrete,175.724424
7194,Sidewalk,Active,Concrete,252.417904
7195,Sidewalk,Active,Concrete,44.215748
7196,Sidewalk,Active,Concrete,37.610388
7197,Sidewalk,Active,Concrete,34.25816
7198,Sidewalk,Active,Concrete,90.222542
7199,Sidewalk,Active,Concrete,167.433221
7200,Sidewalk,Active,Concrete,77.90506
7201,Sidewalk,Active,Concrete,130.423483
7202,Sidewalk,Active,Concrete,864.201984
7203,Sidewalk,Active,Concrete,125.992485
7204,Sidewalk,Active,Concrete,73.446188
7205,Sidewalk,Active,Concrete,3.641905
7206,Sidewalk,Active,Concrete,101.286775
7207,Sidewalk,Active,Concrete,155.895917
7208,Sidewalk,Active,Concrete,184.505546
7209,Sidewalk,Active,Concrete,35.46707
7210,Sidewalk,Active,Concrete,108.651891
7211,Sidewalk,Active,Concrete,86.512809
7212,Sidewalk,Active,Concrete,3.907269
7213,Sidewalk,Active,Concrete,242.368272
7214,Community Trail,Active,Bridge,13.224705
7215,Sidewalk,Active,Concrete,426.807477
7216,Sidewalk,Active,Concrete,44.418188
7217,Sidewalk,Active,Concrete,73.287128
7218,Sidewalk,Active,Concrete,41.450209
7219,Sidewalk,Active,Concrete,153.389105
7220,Sidewalk,Active,Concrete,128.301307
7221,Sidewalk,Active,Concrete,263.688236
7222,Sidewalk,Active,Concrete,64.237119
7223,Sidewalk,Active,Concrete,81.96172
7224,Sidewalk,Active,Concrete,34.409829
7225,Sidewalk,Active,Concrete,258.5285
7226,Sidewalk,Active,Concrete,42.888901
7227,Community Trail,Active,,97.929005
7228,Sidewalk,Active,Concrete,8.145501
7229,Sidewalk,Active,Concrete,47.989331
7230,Community Trail,Active,,207.888102
7231,Sidewalk,Active,Concrete,104.699156
7232,Sidewalk,Active,Concrete,27.351613
7233,Sidewalk,Active,Concrete,67.731486
7234,Sidewalk,Active,Concrete,6.489466
7235,Sidewalk,Active,Concrete,35.191294
7236,Sidewalk,Active,Concrete,34.614811
7237,Sidewalk,Active,Concrete,27.332831
7238,Sidewalk,Active,Concrete,122.70997
7239,Sidewalk,Active,Concrete,102.320964
7240,Sidewalk,Active,Concrete,5.262787
7241,Sidewalk,Active,Concrete,56.710453
7242,Sidewalk,Active,Concrete,69.26274
7243,Sidewalk,Active,Concrete,61.376041
7244,Sidewalk,Active,Concrete,43.588813
7245,Sidewalk,Active,Concrete,95.225145
7246,Community Trail,Active,,700.344976
7247,Sidewalk,Active,Concrete,207.427003
7248,Sidewalk,Active,Concrete,35.230578
7249,Sidewalk,Active,Concrete,173.549945
7250,Sidewalk,Active,Concrete,200.537058
7251,Walkway,Active,Stonedust,46.874202
7252,Sidewalk,Active,Concrete,200.240996
7253,Sidewalk,Active,Concrete,42.980314
7254,Sidewalk,Active,Concrete,359.384104
7255,Sidewalk,Active,Concrete,222.40083
7256,Sidewalk,Active,Concrete,171.673548
7257,Walkway,Active,,80.240387
7258,Sidewalk,Active,Concrete,32.658869
7259,Sidewalk,Active,Concrete,103.222748
7260,Sidewalk,Active,Concrete,117.017657
7261,Sidewalk,Active,Concrete,22.546185
7262,Sidewalk,Active,Concrete,91.897503
7263,Sidewalk,Active,Concrete,129.490555
7264,Sidewalk,Active,Concrete,71.979911
7265,Community Trail,Active,,55.216936
7266,Sidewalk,Active,Concrete,130.889081
7267,Sidewalk,Active,Concrete,258.013115
7268,Sidewalk,Active,Concrete,133.870281
7269,Community Trail,Active,Mulch,56.094786
7270,Community Trail,Active,Asphalt,23.392492
7271,Sidewalk,Active,Concrete,36.965758
7272,Sidewalk,Active,Concrete,65.935223
7273,Sidewalk,Active,Concrete,96.972049
7274,Sidewalk,Active,Concrete,47.194202
7275,Sidewalk,Active,Concrete,37.556268
7276,Walkway,Active,Concrete,27.463662
7277,Sidewalk,Active,Concrete,77.668309
7278,Sidewalk,Active,Concrete,63.739291
7279,Sidewalk,Active,Concrete,36.731093
7280,Sidewalk,Active,Concrete,214.797133
7281,Sidewalk,Active,Concrete,85.590551
7282,Sidewalk,Active,Concrete,44.146767
7283,Sidewalk,Active,Concrete,165.208871
7284,Community Trail,Active,,283.666288
7285,Sidewalk,Active,Concrete,103.912354
7286,Sidewalk,Active,Concrete,83.817797
7287,Sidewalk,Active,Concrete,128.331376
7288,Sidewalk,Active,Concrete,15.283528
7289,Sidewalk,Active,Concrete,282.652114
7290,Sidewalk,Active,Concrete,31.05973
7291,Sidewalk,Active,Concrete,87.087571
7292,Sidewalk,Active,Concrete,57.788673
7293,Sidewalk,Active,Concrete,3.601418
7294,Sidewalk,Active,Concrete,89.562719
7295,Sidewalk,Active,Concrete,74.399542
7296,Sidewalk,Active,Concrete,272.397344
7297,Sidewalk,Active,Concrete,86.841279
7298,Sidewalk,Active,Concrete,14.290277
7299,Sidewalk,Active,Concrete,130.521446
7300,Sidewalk,Active,Concrete,34.328672
7301,Sidewalk,Active,Concrete,4.972336
7302,Sidewalk,Active,Concrete,83.476833
7303,Sidewalk,Active,Concrete,198.651885
7304,Sidewalk,Active,Concrete,338.657676
7305,Sidewalk,Active,Concrete,86.768664
7306,Sidewalk,Active,Concrete,73.66047
7307,Sidewalk,Active,Concrete,103.265248
7308,Sidewalk,Active,Concrete,127.668918
7309,Sidewalk,Active,Concrete,9.276543
7310,Community Trail,Active,Asphalt,271.664367
7311,Sidewalk,Active,Concrete,196.646765
7312,Sidewalk,Active,Concrete,116.897154
7313,Sidewalk,Active,Concrete,79.322305
7314,Sidewalk,Active,Concrete,15.55406
7315,Sidewalk,Active,Concrete,34.7719
7316,Sidewalk,Active,Concrete,3.852408
7317,Sidewalk,Active,Concrete,74.254865
7318,Sidewalk,Active,Concrete,46.111568
7319,Sidewalk,Active,Concrete,120.945317
7320,Walkway,Active,Concrete,11.317792
7321,Sidewalk,Active,Concrete,35.766392
7322,Sidewalk,Active,Concrete,151.300532
7323,Sidewalk,Active,Concrete,103.949091
7324,Sidewalk,Active,Concrete,627.781951
7325,Community Trail,Active,Asphalt,34.574494
7326,Sidewalk,Active,Concrete,4.898806
7327,Sidewalk,Active,Concrete,43.356441
7328,Sidewalk,Active,Concrete,64.86054
7329,Sidewalk,Active,Concrete,127.772395
7330,Sidewalk,Active,Concrete,65.918715
7331,Community Trail,Active,Mulch,192.572859
7332,Sidewalk,Active,Concrete,94.228052
7333,Sidewalk,Active,Concrete,59.003713
7334,Sidewalk,Active,Concrete,93.345862
7335,Sidewalk,Active,Concrete,116.334527
7336,Sidewalk,Active,Concrete,139.02433
7337,Sidewalk,Active,Concrete,8.738624
7338,Sidewalk,Active,Concrete,44.477041
7339,Sidewalk,Active,Concrete,130.965442
7340,Sidewalk,Active,Concrete,123.85773
7341,Community Trail,Active,Asphalt,44.216395
7342,Sidewalk,Active,Concrete,97.082513
7343,Sidewalk,Active,Concrete,76.033237
7344,Walkway,Active,,31.290429
7345,Sidewalk,Active,Concrete,35.875423
7346,Sidewalk,Active,Concrete,37.309699
7347,Sidewalk,Active,Concrete,42.936971
7348,Sidewalk,Active,Concrete,110.232742
7349,Sidewalk,Active,Concrete,125.811096
7350,Sidewalk,Active,Concrete,86.427713
7351,Sidewalk,Active,Concrete,315.831605
7352,Sidewalk,Active,Concrete,209.439122
7353,Sidewalk,Active,Concrete,5.911125
7354,Sidewalk,Active,Concrete,89.054473
7355,Sidewalk,Active,Concrete,88.31209
7356,Community Trail,Active,Asphalt,3.502029
7357,Community Trail,Active,Asphalt,12.216534
7358,Sidewalk,Active,Concrete,8.605145
7359,Community Trail,Active,Asphalt,11.333876
7360,Community Trail,Active,Asphalt,9.126834
7361,Community Trail,Active,Varies,70.327745
7362,Sidewalk,Active,Concrete,79.954139
7363,Sidewalk,Active,Concrete,194.519591
7364,Sidewalk,Active,Concrete,157.64875
7365,Sidewalk,Active,Concrete,168.908429
7366,Sidewalk,Active,Concrete,36.790109
7367,Walkway,Active,,75.014252
7368,Sidewalk,Active,Concrete,49.393799
7369,Sidewalk,Active,Concrete,26.462478
7370,Sidewalk,Active,Concrete,227.235977
7371,Sidewalk,Active,Concrete,68.43217
7372,Sidewalk,Active,Concrete,129.121039
7373,Sidewalk,Active,Concrete,80.142799
7374,Walkway,Active,Asphalt,67.899566
7375,Sidewalk,Active,Concrete,72.936196
7376,Sidewalk,Active,Concrete,81.318997
7377,Sidewalk,Active,Concrete,170.678251
7378,Sidewalk,Active,Concrete,55.074551
7379,Sidewalk,Active,Concrete,81.55596
7380,Sidewalk,Active,Concrete,658.1875
7381,Sidewalk,Active,Concrete,49.000574
7382,Sidewalk,Active,Concrete,31.415425
7383,Sidewalk,Active,Concrete,332.747072
7384,Sidewalk,Active,Concrete,18.232642
7385,Sidewalk,Active,Concrete,168.337945
7386,Sidewalk,Active,Concrete,252.668297
7387,Sidewalk,Active,Concrete,62.23889
7388,Sidewalk,Active,Concrete,73.140274
7389,Sidewalk,Active,Concrete,104.55149
7390,Sidewalk,Active,Concrete,75.93001
7391,Community Trail,Active,Asphalt,42.396537
7392,Multi Use,Active,Asphalt,525.049526
7393,Sidewalk,Active,Concrete,23.963676
7394,Sidewalk,Active,Concrete,96.985509
7395,Sidewalk,Active,Concrete,446.907204
7396,Sidewalk,Active,Concrete,211.365932
7397,Sidewalk,Active,Concrete,52.325456
7398,Sidewalk,Active,Concrete,141.834372
7399,Sidewalk,Active,Concrete,3.054893
7400,Sidewalk,Active,Concrete,74.372461
7401,Sidewalk,Active,Concrete,159.647993
7402,Sidewalk,Active,Concrete,26.080692
7403,Community Trail,Active,Asphalt,94.720722
7404,Sidewalk,Active,Concrete,38.639133
7405,Sidewalk,Active,Concrete,194.042253
7406,Community Trail,Active,,168.082445
7407,Multi Use,Active,,7.057945
7408,Sidewalk,Active,Concrete,92.219444
7409,Community Trail,Active,,21.276228
7410,Community Trail,Active,Stonedust,62.718491
7411,Community Trail,Active,Asphalt,46.887845
7412,Sidewalk,Active,Concrete,258.952796
7413,Sidewalk,Active,Concrete,267.35819
7414,Sidewalk,Active,Concrete,175.78626
7415,Community Trail,Active,Asphalt,42.409666
7416,Community Trail,Active,Mulch,375.600311
7417,Community Trail,Active,Mulch,17.090875
7418,Sidewalk,Active,Concrete,141.154122
7419,Sidewalk,Active,Concrete,38.490413
7420,Sidewalk,Active,Concrete,49.714948
7421,Sidewalk,Active,Concrete,95.234608
7422,Sidewalk,Active,Concrete,38.203057
7423,Sidewalk,Active,Concrete,89.857966
7424,Sidewalk,Active,Concrete,166.126476
7425,Sidewalk,Active,Concrete,128.954695
7426,Community Trail,Active,Asphalt,25.879846
7427,Sidewalk,Active,Concrete,245.367266
7428,Sidewalk,Active,Concrete,182.325598
7429,Sidewalk,Active,Concrete,399.542305
7430,Community Trail,Active,Asphalt,115.686048
7431,Sidewalk,Active,Concrete,246.733846
7432,Sidewalk,Active,Concrete,47.606758
7433,Sidewalk,Active,Concrete,97.142925
7434,Sidewalk,Active,Concrete,133.73203
7435,Sidewalk,Active,Concrete,103.670143
7436,Sidewalk,Active,Concrete,86.325239
7437,Sidewalk,Active,Concrete,231.364518
7438,Multi Use,Active,,154.292636
7439,Sidewalk,Active,Concrete,188.609917
7440,Sidewalk,Active,Concrete,57.606972
7441,Sidewalk,Active,Concrete,126.635117
7442,Sidewalk,Active,Concrete,123.923997
7443,Sidewalk,Active,Concrete,58.06191
7444,Sidewalk,Active,Concrete,40.518348
7445,Sidewalk,Active,Concrete,75.796336
7446,Sidewalk,Active,Concrete,35.555668
7447,Sidewalk,Active,Concrete,96.854995
7448,Sidewalk,Active,Concrete,109.987007
7449,Sidewalk,Active,Concrete,114.017274
7450,Sidewalk,Active,Concrete,81.500135
7451,Sidewalk,Active,Concrete,55.899585
7452,Sidewalk,Active,Concrete,336.963849
7453,Sidewalk,Active,Concrete,49.86862
7454,Sidewalk,Active,Concrete,52.873758
7455,Sidewalk,Active,Concrete,116.701019
7456,Sidewalk,Active,Concrete,157.860535
7457,Walkway,Active,,38.406258
7458,Sidewalk,Active,Concrete,199.299677
7459,Walkway,Active,,104.430827
7460,Sidewalk,Active,Concrete,11.748045
7461,Walkway,Active,Asphalt,22.025434
7462,Sidewalk,Active,Concrete,259.389289
7463,Sidewalk,Active,Concrete,74.36659
7464,Community Trail,Active,Asphalt,41.361462
7465,Sidewalk,Active,Concrete,198.179397
7466,Multi Use,Active,,186.662054
7467,Sidewalk,Active,Concrete,87.231917
7468,Sidewalk,Active,Concrete,68.772191
7469,Sidewalk,Active,Concrete,108.106227
7470,Sidewalk,Active,Concrete,183.232605
7471,Sidewalk,Active,Concrete,43.387681
7472,Sidewalk,Active,Concrete,229.528147
7473,Sidewalk,Active,Concrete,90.139494
7474,Sidewalk,Active,Concrete,4.880348
7475,Sidewalk,Active,Concrete,2.877648
7476,Sidewalk,Active,Concrete,428.138537
7477,Sidewalk,Active,Concrete,92.301848
7478,Sidewalk,Active,Concrete,62.143048
7479,Sidewalk,Active,Concrete,83.606068
7480,Sidewalk,Active,Concrete,102.808787
7481,Sidewalk,Active,Concrete,65.901946
7482,Sidewalk,Active,Concrete,4.619094
7483,Sidewalk,Active,Concrete,129.498319
7484,Sidewalk,Active,Concrete,194.397339
7485,Sidewalk,Active,Concrete,145.520366
7486,Sidewalk,Active,Concrete,6.333602
7487,Sidewalk,Active,Concrete,123.980216
7488,Sidewalk,Active,Concrete,33.64186
7489,Sidewalk,Active,Concrete,35.293144
7490,Sidewalk,Active,Concrete,97.369211
7491,Sidewalk,Active,Concrete,45.023936
7492,Sidewalk,Active,Concrete,91.680608
7493,Sidewalk,Active,Concrete,97.41437
7494,Sidewalk,Active,Concrete,149.588866
7495,Sidewalk,Active,Concrete,82.957161
7496,Sidewalk,Active,Concrete,33.599939
7497,Sidewalk,Active,Concrete,12.46308
7498,Sidewalk,Active,Concrete,187.606952
7499,Sidewalk,Active,Concrete,20.11531
7500,Sidewalk,Active,Concrete,8.099692
7501,Sidewalk,Active,Concrete,108.200878
7502,Sidewalk,Active,Concrete,60.77049
7503,Sidewalk,Active,Concrete,87.066044
7504,Sidewalk,Active,Concrete,35.385743
7505,Sidewalk,Active,Concrete,300.653335
7506,Sidewalk,Active,Concrete,300.671351
7507,Sidewalk,Active,Concrete,75.420018
7508,Sidewalk,Active,Concrete,38.796047
7509,Sidewalk,Active,Concrete,12.305367
7510,Sidewalk,Active,Concrete,75.292402
7511,Sidewalk,Active,Concrete,43.331384
7512,Community Trail,Active,,47.037262
7513,Sidewalk,Active,Concrete,45.900767
7514,Sidewalk,Active,Concrete,53.628695
7515,Sidewalk,Active,Concrete,30.764561
7516,Walkway,Active,Asphalt,115.386562
7517,Sidewalk,Active,Concrete,353.415411
7518,Sidewalk,Active,Concrete,102.599493
7519,Sidewalk,Active,Concrete,31.478626
7520,Sidewalk,Active,Concrete,26.531935
7521,Sidewalk,Active,Concrete,18.495935
7522,Sidewalk,Active,Concrete,12.131055
7523,Sidewalk,Active,Concrete,327.188368
7524,Walkway,Active,Asphalt,43.157566
7525,Community Trail,Active,Asphalt,38.006469
7526,Sidewalk,Active,Concrete,58.986248
7527,Community Trail,Active,Concrete,4.416435
7528,Walkway,Active,Asphalt,1.657712
7529,Community Trail,Active,Asphalt,77.459665
7530,Community Trail,Active,Stonedust,9.581465
7531,Sidewalk,Active,Concrete,225.947869
7532,Sidewalk,Active,Concrete,49.014463
7533,Sidewalk,Active,Concrete,4.813947
7534,Sidewalk,Active,Concrete,189.226978
7535,Sidewalk,Active,Concrete,13.959225
7536,Sidewalk,Active,Concrete,96.450298
7537,Sidewalk,Active,Concrete,43.161913
7538,Sidewalk,Active,Concrete,276.823251
7539,Sidewalk,Active,Concrete,68.548861
7540,Sidewalk,Active,Concrete,362.194515
7541,Sidewalk,Active,Concrete,59.21554
7542,Multi Use,Active,,36.477084
7543,Sidewalk,Active,Concrete,28.025975
7544,Sidewalk,Active,Concrete,70.979875
7545,Sidewalk,Active,Concrete,23.253896
7546,Sidewalk,Active,Concrete,190.976195
7547,Sidewalk,Active,Concrete,72.312999
7548,Sidewalk,Active,Concrete,80.940786
7549,Sidewalk,Active,Concrete,31.675692
7550,Sidewalk,Active,Concrete,183.155184
7551,Sidewalk,Active,Concrete,103.551375
7552,Sidewalk,Active,Concrete,231.91911
7553,Sidewalk,Active,Concrete,35.371282
7554,Sidewalk,Active,Concrete,416.568782
7555,Sidewalk,Active,Concrete,27.350836
7556,Community Trail,Active,Stonedust,48.937054
7557,Sidewalk,Active,Concrete,37.515837
7558,Sidewalk,Active,Concrete,52.128535
7559,Sidewalk,Active,Concrete,104.016353
7560,Sidewalk,Active,Concrete,79.59623
7561,Sidewalk,Active,Concrete,50.557707
7562,Sidewalk,Active,Concrete,76.741229
7563,Sidewalk,Active,Concrete,44.005264
7564,Sidewalk,Active,Concrete,46.154204
7565,Sidewalk,Active,Concrete,83.969504
7566,Sidewalk,Active,Concrete,41.976748
7567,Sidewalk,Active,Concrete,57.069535
7568,Sidewalk,Active,Concrete,89.32574
7569,Sidewalk,Active,Concrete,20.966926
7570,Sidewalk,Active,Concrete,53.444806
7571,Sidewalk,Active,Concrete,101.439095
7572,Sidewalk,Active,Concrete,18.396525
7573,Sidewalk,Active,Concrete,197.692089
7574,Sidewalk,Active,Concrete,98.610673
7575,Multi Use,Active,Asphalt,326.160951
7576,Sidewalk,Active,Concrete,101.334833
7577,Sidewalk,Active,Concrete,3.826033
7578,Sidewalk,Active,Concrete,208.464977
7579,Sidewalk,Active,Concrete,65.738841
7580,Sidewalk,Active,Concrete,35.378321
7581,Sidewalk,Active,Concrete,64.073048
7582,Sidewalk,Active,Concrete,285.253948
7583,Sidewalk,Active,Concrete,184.440026
7584,Sidewalk,Active,Concrete,40.397901
7585,Sidewalk,Active,Concrete,5.035933
7586,Multi Use,Active,,216.578608
7587,Sidewalk,Active,Concrete,77.288054
7588,Sidewalk,Active,Concrete,15.816378
7589,Sidewalk,Active,Concrete,205.164632
7590,Sidewalk,Active,Concrete,8.380728
7591,Sidewalk,Active,Concrete,38.880936
7592,Sidewalk,Active,Concrete,149.526412
7593,Sidewalk,Active,Concrete,103.489126
7594,Sidewalk,Active,Concrete,178.439989
7595,Sidewalk,Active,Concrete,314.749718
7596,Multi Use,Active,Asphalt,34.101223
7597,Sidewalk,Active,Concrete,123.142378
7598,Multi Use,Active,,12.24329
7599,Sidewalk,Active,Concrete,40.987861
7600,Sidewalk,Active,Concrete,125.170544
7601,Sidewalk,Active,Concrete,125.495213
7602,Sidewalk,Active,Concrete,75.487137
7603,Sidewalk,Active,Concrete,182.722722
7604,Sidewalk,Active,Concrete,17.249061
7605,Sidewalk,Active,Concrete,241.205109
7606,Walkway,Active,Asphalt,106.297899
7607,Sidewalk,Active,Concrete,23.689325
7608,Community Trail,Active,Stonedust,599.123241
7609,Sidewalk,Active,Concrete,89.588644
7610,Sidewalk,Active,Concrete,138.105519
7611,Sidewalk,Active,Concrete,273.869413
7612,Sidewalk,Active,Concrete,329.448447
7613,Sidewalk,Active,Concrete,112.512602
7614,Sidewalk,Active,Concrete,153.309966
7615,Sidewalk,Active,Concrete,224.674646
7616,Sidewalk,Active,Concrete,26.736876
7617,Sidewalk,Active,Concrete,76.20654
7618,Sidewalk,Active,Concrete,22.437397
7619,Sidewalk,Active,Concrete,128.911321
7620,Sidewalk,Active,Concrete,35.192154
7621,Sidewalk,Active,Concrete,105.867945
7622,Sidewalk,Active,Concrete,61.432168
7623,Sidewalk,Active,Concrete,48.697171
7624,Sidewalk,Active,Concrete,108.739698
7625,Sidewalk,Active,Concrete,104.034208
7626,Sidewalk,Active,Concrete,139.446997
7627,Sidewalk,Active,Concrete,103.729359
7628,Sidewalk,Active,Concrete,40.583438
7629,Sidewalk,Active,Concrete,21.067046
7630,Sidewalk,Active,Concrete,162.920266
7631,Sidewalk,Active,Concrete,164.270863
7632,Sidewalk,Active,Concrete,235.572379
7633,Multi Use,Active,,19.732157
7634,Sidewalk,Active,Concrete,104.257198
7635,Sidewalk,Active,Concrete,78.937617
7636,Sidewalk,Active,Concrete,125.604868
7637,Sidewalk,Active,Concrete,20.867659
7638,Sidewalk,Active,Concrete,154.362025
7639,Sidewalk,Active,Concrete,175.469706
7640,Sidewalk,Active,Concrete,116.229938
7641,Sidewalk,Active,Concrete,69.232032
7642,Sidewalk,Active,Concrete,104.367883
7643,Sidewalk,Active,Concrete,205.853708
7644,Sidewalk,Active,Concrete,46.671738
7645,Sidewalk,Active,Concrete,81.72884
7646,Multi Use,Active,Asphalt,522.259154
7647,Sidewalk,Active,Concrete,89.121186
7648,Sidewalk,Active,Concrete,72.11237
